"STATION","NAME","DATE","HLY-CLDH-NORMAL","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-HTDH-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T11:00:00","-777.7","5.0","39.9","22.7","34.8","30.2","21.0","46.9","34.8","26.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T12:00:00","-777.7","6.1","41.0","22.8","35.7","29.3","21.9","48.0","35.7","27.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T13:00:00","-777.7","6.1","41.0","22.9","36.6","28.4","23.0","48.9","36.6","28.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T14:00:00","-777.7","6.1","41.0","22.9","37.2","27.8","24.1","50.0","37.2","29.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T15:00:00","-777.7","5.0","41.0","22.8","37.4","27.6","24.1","50.0","37.4","29.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T16:00:00","-777.7","5.0","39.9","22.7","37.2","27.8","25.0","50.0","37.2","29.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T17:00:00","-777.7","5.0","39.9","22.8","36.5","28.5","24.1","48.9","36.5","28.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T18:00:00","-777.7","5.0","39.9","22.5","35.9","29.1","23.0","48.0","35.9","27.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T19:00:00","0.0","5.0","39.0","22.4","35.5","29.5","23.0","48.0","35.5","27.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T20:00:00","0.0","5.0","39.0","22.3","35.0","30.0","23.0","48.0","35.0","26.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T21:00:00","0.0","5.0","39.0","22.2","34.5","30.5","21.9","48.0","34.5","25.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T22:00:00","0.0","5.0","39.0","22.1","34.0","31.0","21.0","46.9","34.0","25.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-08T23:00:00","0.0","5.0","37.9","22.0","33.6","31.4","19.9","46.9","33.6","24.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T00:00:00","0.0","3.0","37.0","20.9","32.1","32.9","19.0","44.1","32.1","22.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T01:00:00","0.0","3.9","39.0","21.9","32.9","32.1","19.0","45.0","32.9","24.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T02:00:00","0.0","3.9","39.0","21.8","32.6","32.4","19.0","44.1","32.6","23.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T03:00:00","0.0","3.9","37.9","21.8","32.4","32.6","19.0","44.1","32.4","23.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T04:00:00","0.0","5.0","37.9","21.9","32.1","32.9","18.0","44.1","32.1","23.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T05:00:00","0.0","3.9","37.9","21.9","31.9","33.1","18.0","44.1","31.9","22.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T06:00:00","0.0","3.9","39.0","21.7","31.7","33.3","17.1","44.1","31.7","22.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T07:00:00","0.0","3.9","37.9","21.8","31.7","33.3","18.0","44.1","31.7","22.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T08:00:00","0.0","3.9","39.0","21.8","31.8","33.2","17.1","44.1","31.8","22.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T09:00:00","0.0","3.9","39.0","21.8","32.4","32.6","18.0","45.0","32.4","23.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T10:00:00","-777.7","3.9","39.9","22.1","33.4","31.6","19.0","46.0","33.4","24.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T11:00:00","-777.7","5.0","39.9","22.4","34.5","30.5","19.9","46.9","34.5","25.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T12:00:00","-777.7","5.0","41.0","22.4","35.4","29.6","21.0","48.0","35.4","27.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T13:00:00","-777.7","6.1","41.0","22.5","36.3","28.7","21.9","48.9","36.3","28.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T14:00:00","-777.7","5.0","41.0","22.6","36.9","28.1","23.0","50.0","36.9","28.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T15:00:00","-777.7","5.0","41.0","22.5","37.2","27.8","24.1","50.0","37.2","29.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T16:00:00","-777.7","5.0","39.9","22.4","37.0","28.0","24.1","50.0","37.0","28.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T17:00:00","-777.7","5.0","39.9","22.4","36.3","28.7","23.0","48.9","36.3","27.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T18:00:00","-777.7","5.0","39.0","22.2","35.7","29.3","23.0","48.0","35.7","27.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T19:00:00","0.0","5.0","39.0","22.0","35.3","29.7","21.9","48.0","35.3","26.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T20:00:00","0.0","5.0","39.0","21.9","34.8","30.2","21.9","48.0","34.8","26.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T21:00:00","0.0","5.0","37.9","21.8","34.2","30.8","21.9","48.0","34.2","25.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T22:00:00","0.0","5.0","39.0","21.8","33.7","31.3","21.0","46.9","33.7","25.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T23:00:00","0.0","3.9","37.9","21.7","33.3","31.7","19.9","46.9","33.3","24.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T00:00:00","0.0","3.0","37.0","20.7","31.9","33.1","18.0","44.1","31.9","22.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T01:00:00","0.0","3.9","39.0","21.5","32.5","32.5","19.0","45.0","32.5","23.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T02:00:00","0.0","3.9","39.0","21.4","32.2","32.8","18.0","44.1","32.2","23.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T03:00:00","0.0","3.0","37.9","21.3","32.0","33.0","18.0","44.1","32.0","23.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T04:00:00","0.0","3.0","37.9","21.4","31.7","33.3","18.0","44.1","31.7","22.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T05:00:00","0.0","3.0","37.9","21.4","31.4","33.6","17.1","44.1","31.4","22.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T06:00:00","0.0","3.0","39.0","21.2","31.3","33.7","17.1","44.1","31.3","22.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T07:00:00","0.0","3.0","37.9","21.2","31.2","33.8","17.1","44.1","31.2","22.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T08:00:00","0.0","3.0","39.0","21.2","31.4","33.6","17.1","44.1","31.4","22.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T09:00:00","0.0","3.0","39.0","21.3","32.0","33.0","17.1","45.0","32.0","22.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T10:00:00","-777.7","3.0","39.9","21.6","33.0","32.0","18.0","46.0","33.0","24.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T11:00:00","-777.7","3.0","39.9","21.9","34.1","30.9","19.0","46.9","34.1","25.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T12:00:00","-777.7","5.0","41.0","22.0","35.1","29.9","19.9","48.0","35.1","26.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T13:00:00","-777.7","5.0","41.0","22.1","36.0","29.0","21.9","48.9","36.0","27.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T14:00:00","-777.7","5.0","41.0","22.1","36.7","28.3","23.0","50.0","36.7","28.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T15:00:00","-777.7","3.9","41.0","22.1","37.0","28.1","23.0","50.0","37.0","28.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T16:00:00","-777.7","3.9","39.9","22.0","36.8","28.2","23.0","50.0","36.8","28.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T17:00:00","-777.7","3.9","39.9","22.0","36.1","28.9","21.9","48.9","36.1","27.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T18:00:00","-777.7","3.9","39.0","21.9","35.5","29.6","21.9","48.0","35.5","27.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T19:00:00","0.0","5.0","39.0","21.7","35.1","29.9","21.9","48.0","35.1","26.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T20:00:00","0.0","3.9","37.9","21.6","34.5","30.5","21.0","48.0","34.5","25.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T21:00:00","0.0","3.9","37.9","21.6","34.0","31.0","21.0","48.0","34.0","25.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T22:00:00","0.0","3.9","39.0","21.6","33.5","31.5","19.9","46.9","33.5","24.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T23:00:00","0.0","3.9","37.9","21.5","33.1","31.9","19.9","46.0","33.1","24.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T00:00:00","0.0","1.9","36.0","20.4","31.7","33.3","18.0","43.0","31.7","22.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T01:00:00","0.0","3.9","38.1","21.3","32.3","32.7","18.0","45.0","32.3","23.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T02:00:00","0.0","3.0","37.9","21.1","32.0","33.0","18.0","44.1","32.0","22.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T03:00:00","0.0","1.9","37.9","21.1","31.7","33.3","17.1","44.1","31.7","22.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T04:00:00","0.0","1.9","37.9","21.2","31.4","33.6","17.1","44.1","31.4","22.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T05:00:00","0.0","3.0","37.9","21.1","31.2","33.8","17.1","43.0","31.2","22.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T06:00:00","0.0","3.0","37.9","21.0","31.0","34.0","16.0","44.1","31.0","21.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T07:00:00","0.0","3.0","37.9","21.0","31.0","34.0","16.0","44.1","31.0","21.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T08:00:00","0.0","3.0","37.9","21.0","31.1","33.9","16.0","44.1","31.1","21.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T09:00:00","0.0","3.0","39.0","21.1","31.7","33.3","17.1","45.0","31.7","22.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T10:00:00","-777.7","3.0","39.0","21.4","32.8","32.2","18.0","46.0","32.8","23.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T11:00:00","-777.7","3.0","39.0","21.7","33.9","31.1","19.0","46.9","33.9","25.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T12:00:00","-777.7","3.9","39.9","21.8","34.9","30.1","19.9","48.0","34.9","26.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T13:00:00","-777.7","3.9","39.9","21.9","35.7","29.3","21.0","48.9","35.7","27.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T14:00:00","-777.7","3.9","39.9","21.8","36.4","28.6","21.9","50.0","36.4","28.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T15:00:00","-777.7","1.9","39.9","21.8","36.6","28.4","23.0","50.0","36.6","28.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T16:00:00","-777.7","3.0","39.9","21.7","36.5","28.5","23.0","50.0","36.5","28.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T17:00:00","-777.7","3.0","39.0","21.7","35.8","29.2","21.9","48.9","35.8","27.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T18:00:00","-777.7","3.9","39.0","21.5","35.2","29.8","21.0","48.0","35.2","26.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T19:00:00","0.0","3.9","39.0","21.4","34.7","30.3","21.0","48.0","34.7","26.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T20:00:00","0.0","3.0","37.9","21.3","34.2","30.8","21.0","48.0","34.2","25.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T21:00:00","0.0","3.0","37.0","21.2","33.6","31.4","19.9","46.9","33.6","24.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T22:00:00","0.0","3.0","37.9","21.2","33.1","31.9","19.0","46.0","33.1","24.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T23:00:00","0.0","3.0","37.0","21.1","32.7","32.3","18.0","45.0","32.7","23.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T00:00:00","0.0","1.0","36.0","20.0","31.3","33.7","17.1","43.0","31.3","21.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T01:00:00","0.0","1.9","37.9","20.9","32.0","33.0","17.1","44.1","32.0","22.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T02:00:00","0.0","1.9","37.0","20.8","31.6","33.4","17.1","44.1","31.6","22.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T03:00:00","0.0","1.9","37.0","20.8","31.4","33.6","16.0","44.1","31.4","22.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T04:00:00","0.0","1.0","37.0","20.8","31.1","33.9","16.0","43.0","31.1","22.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T05:00:00","0.0","1.0","37.9","20.8","30.9","34.1","16.0","43.0","30.9","21.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T06:00:00","0.0","1.9","37.9","20.6","30.7","34.3","16.0","43.0","30.7","21.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T07:00:00","0.0","1.9","37.0","20.6","30.7","34.3","15.1","43.0","30.7","21.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T08:00:00","0.0","1.0","37.9","20.7","30.9","34.1","15.1","44.1","30.9","21.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T09:00:00","0.0","1.9","37.9","20.8","31.5","33.5","16.0","44.1","31.5","22.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T10:00:00","-777.7","1.9","37.9","21.1","32.5","32.5","17.1","45.0","32.5","23.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T11:00:00","-777.7","1.9","39.0","21.4","33.7","31.3","18.0","46.0","33.7","24.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T12:00:00","-777.7","1.9","39.0","21.5","34.6","30.4","19.0","46.9","34.6","25.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T13:00:00","-777.7","3.0","37.9","21.5","35.5","29.5","21.0","48.0","35.5","27.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T14:00:00","-777.7","3.9","39.0","21.6","36.1","28.9","21.0","48.9","36.1","27.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T15:00:00","-777.7","1.9","39.0","21.5","36.4","28.6","21.9","48.9","36.4","28.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T16:00:00","-777.7","1.9","39.0","21.4","36.3","28.7","21.9","48.9","36.3","27.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T17:00:00","-777.7","2.3","39.0","21.4","35.6","29.4","21.9","48.9","35.6","27.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T18:00:00","-777.7","3.0","37.9","21.2","34.9","30.1","21.0","48.0","34.9","26.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T19:00:00","0.0","3.0","37.0","21.1","34.5","30.5","21.0","46.9","34.5","25.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T20:00:00","0.0","3.0","36.0","21.0","33.9","31.1","19.9","46.0","33.9","25.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T21:00:00","0.0","3.0","37.0","20.9","33.4","31.6","19.9","46.0","33.4","24.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T22:00:00","0.0","3.0","37.0","20.9","32.9","32.1","19.0","45.0","32.9","23.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T23:00:00","0.0","3.0","37.0","20.8","32.4","32.6","18.0","44.1","32.4","23.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T00:00:00","0.0","1.0","36.0","19.6","31.0","34.0","17.1","43.0","31.0","21.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T01:00:00","0.0","3.0","37.0","20.6","31.7","33.3","17.1","44.1","31.7","22.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T02:00:00","0.0","1.9","37.0","20.5","31.4","33.6","16.0","44.1","31.4","22.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T03:00:00","0.0","1.9","37.0","20.5","31.1","33.9","16.0","43.0","31.1","22.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T04:00:00","0.0","1.0","37.0","20.5","30.9","34.1","16.0","43.0","30.9","21.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T05:00:00","0.0","1.0","37.0","20.4","30.6","34.4","15.1","43.0","30.6","21.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T06:00:00","0.0","1.9","37.0","20.3","30.4","34.6","15.1","43.0","30.4","21.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T07:00:00","0.0","1.0","37.0","20.3","30.4","34.6","14.0","43.0","30.4","21.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T08:00:00","0.0","1.0","37.0","20.5","30.6","34.4","15.1","43.0","30.6","21.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T09:00:00","0.0","1.9","37.0","20.6","31.2","33.8","15.1","44.1","31.2","21.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T10:00:00","-777.7","1.9","37.9","20.8","32.2","32.8","17.1","45.0","32.2","23.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T11:00:00","-777.7","1.9","37.9","21.1","33.4","31.7","18.0","46.0","33.4","24.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T12:00:00","-777.7","1.9","37.9","21.2","34.4","30.7","19.0","46.9","34.4","25.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T13:00:00","-777.7","1.9","37.9","21.2","35.2","29.8","21.0","48.0","35.2","26.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T14:00:00","-777.7","3.0","37.9","21.3","35.8","29.2","21.0","48.2","35.8","27.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T15:00:00","-777.7","1.9","37.0","21.2","36.1","28.9","21.9","48.9","36.1","27.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T16:00:00","-777.7","1.9","37.9","21.1","36.0","29.0","21.9","48.9","36.0","27.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T17:00:00","-777.7","1.9","37.9","21.1","35.3","29.7","21.9","48.0","35.3","26.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T18:00:00","-777.7","3.0","37.0","21.0","34.7","30.3","21.0","48.0","34.7","25.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T19:00:00","0.0","3.0","37.0","20.9","34.2","30.8","19.9","46.9","34.2","25.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T20:00:00","0.0","3.0","36.0","20.8","33.7","31.3","19.9","46.0","33.7","24.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T21:00:00","0.0","3.0","37.0","20.7","33.1","31.9","19.9","46.0","33.1","24.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T22:00:00","0.0","3.0","37.0","20.7","32.6","32.4","19.0","45.0","32.6","23.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T23:00:00","0.0","3.0","37.0","20.5","32.2","32.8","18.0","44.1","32.2","23.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T00:00:00","0.0","1.0","36.0","19.6","30.9","34.1","17.1","43.0","30.9","21.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T01:00:00","0.0","3.0","37.0","20.4","31.4","33.6","17.1","43.0","31.4","22.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T02:00:00","0.0","1.9","37.0","20.2","31.0","34.0","16.0","43.0","31.0","21.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T03:00:00","0.0","1.0","37.0","20.2","30.7","34.3","16.0","43.0","30.7","21.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T04:00:00","0.0","1.0","37.0","20.1","30.5","34.5","15.1","43.0","30.5","21.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T05:00:00","0.0","1.0","37.0","20.0","30.2","34.8","15.1","43.0","30.2","20.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T06:00:00","0.0","1.0","37.0","19.9","30.0","35.0","15.1","42.1","30.0","20.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T07:00:00","0.0","0.0","37.0","19.9","30.0","35.0","14.0","43.0","30.0","20.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T08:00:00","0.0","1.0","37.0","20.0","30.1","34.9","14.0","43.0","30.1","20.5"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T09:00:00","0.0","1.0","37.0","20.1","30.7","34.3","15.1","44.1","30.7","21.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T10:00:00","0.0","1.0","37.9","20.3","31.7","33.3","16.0","45.0","31.7","22.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T11:00:00","0.0","1.0","37.9","20.5","32.8","32.2","18.0","46.0","32.8","23.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T12:00:00","0.0","1.0","37.9","20.6","33.9","31.1","19.0","46.9","33.9","24.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T13:00:00","0.0","1.0","37.0","20.6","34.7","30.3","19.9","48.0","34.7","26.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T14:00:00","0.0","1.0","37.9","20.7","35.4","29.6","19.9","48.2","35.4","26.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T15:00:00","0.0","0.0","37.0","20.6","35.7","29.3","21.0","48.9","35.7","27.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T16:00:00","0.0","1.0","37.9","20.5","35.6","29.4","21.0","48.9","35.6","27.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T17:00:00","0.0","1.0","37.9","20.4","34.9","30.1","21.0","48.0","34.9","26.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T18:00:00","0.0","1.0","37.0","20.3","34.2","30.8","19.9","46.9","34.2","25.3"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T19:00:00","0.0","1.9","37.0","20.2","33.7","31.3","19.9","46.9","33.7","24.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T20:00:00","0.0","1.0","36.0","20.0","33.2","31.8","19.0","46.0","33.2","24.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T21:00:00","0.0","1.9","37.0","19.9","32.6","32.4","19.0","45.0","32.6","23.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T22:00:00","0.0","1.0","36.0","19.9","32.1","32.9","18.0","45.0","32.1","22.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T23:00:00","0.0","1.9","37.0","19.7","31.7","33.3","17.1","44.1","31.7","22.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T00:00:00","0.0","1.0","36.0","18.9","30.4","34.6","16.0","43.0","30.4","20.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T01:00:00","0.0","1.0","37.0","19.6","30.9","34.1","16.0","43.0","30.9","21.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T02:00:00","0.0","1.0","37.0","19.5","30.5","34.5","15.1","43.0","30.5","21.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T03:00:00","0.0","1.0","37.0","19.5","30.2","34.8","15.1","43.0","30.2","20.8"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T04:00:00","0.0","0.0","37.0","19.4","29.9","35.1","14.0","42.1","29.9","20.4"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T05:00:00","0.0","0.0","37.0","19.3","29.6","35.4","12.9","42.1","29.6","20.1"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T06:00:00","0.0","-0.9","37.0","19.2","29.5","35.5","12.9","42.1","29.5","19.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T07:00:00","0.0","0.0","36.0","19.2","29.5","35.5","12.9","42.1","29.5","19.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T08:00:00","0.0","-0.9","37.0","19.4","29.6","35.4","12.9","43.0","29.6","19.9"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T09:00:00","0.0","0.0","37.0","19.6","30.3","34.7","14.0","43.0","30.3","20.6"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T10:00:00","0.0","0.0","37.0","19.8","31.4","33.6","15.1","45.0","31.4","22.0"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T11:00:00","0.0","1.0","37.9","20.1","32.5","32.5","17.1","46.0","32.5","23.2"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T12:00:00","0.0","0.0","37.9","20.2","33.6","31.4","19.0","46.9","33.6","24.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T13:00:00","0.0","0.0","37.0","20.3","34.5","30.5","19.0","48.0","34.5","25.7"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T14:00:00","0.0","1.0","37.9","20.3","35.2","29.8","19.9","48.2","35.2","26.6"
